,MEDIO_PREDOMINANTE,LATITUD_ORIGEN,LATITUD_DESTINO,LONGITUD_ORIGEN,LONGITUD_DESTINO,DIFERENCIA_HORAS,tiempo_recorrido,distancia_km,velocidad km/h
124779,ESPECIAL,4.9647668,5.0252154,-73.9121163,-74.0011074,02:00:00,2.0,11.944659455042787,5.972329727521394
124781,ESPECIAL,4.9647668,5.0252154,-73.9121163,-74.0011074,00:30:00,0.5,11.944659455042787,23.889318910085574
124783,ESPECIAL,4.9647668,5.0252154,-73.9121163,-74.0011074,01:30:00,1.5,11.944659455042787,7.963106303361858
124785,ESPECIAL,4.9191986,5.0252154,-74.0257644,-74.0011074,00:45:00,0.75,12.114400517096264,16.15253402279502
124791,ESPECIAL,4.9191986,5.0252154,-74.0257644,-74.0011074,01:00:00,1.0,12.114400517096264,12.114400517096264
124807,MOTO,4.8648572,5.0252154,-74.047458,-74.0011074,01:20:00,1.3333333333333333,18.57642995976313,13.932322469822347
124811,MOTO,4.75319709271,5.0252154,-74.0446776434,-74.0011074,01:00:00,1.0,30.664170180669984,30.664170180669984
124838,ESPECIAL,4.9647668,5.0252154,-73.9121163,-74.0011074,01:00:00,1.0,11.944659455042787,11.944659455042787
124850,ESPECIAL,4.9647668,5.0252154,-73.9121163,-74.0011074,00:50:00,0.8333333333333334,11.944659455042787,14.333591346051344
124856,AUTO,4.9084118,5.0252154,-73.9416075,-74.0011074,00:20:00,0.3333333333333333,14.5810787377825,43.7432362133475
124907,MOTO,4.9084118,5.0252154,-73.9416075,-74.0011074,01:00:00,1.0,14.5810787377825,14.5810787377825
124916,INTERMUNICIPAL,4.915941,5.0252154,-74.0969271,-74.0011074,01:32:00,1.5333333333333332,16.15223659900027,10.534067347174089
124952,TPC-SITP,4.8648572,5.0252154,-74.047458,-74.0011074,01:15:00,1.25,18.57642995976313,14.861143967810502
124954,INTERMUNICIPAL,4.7263646695864,5.0252154,-74.071486027596,-74.0011074,01:08:00,1.1333333333333333,34.17152129973458,30.151342323295218
124962,TPC-SITP,4.9084118,5.0252154,-73.9416075,-74.0011074,01:51:00,1.85,14.5810787377825,7.881664182585134
124994,ESPECIAL,4.9191986,5.0252154,-74.0257644,-74.0011074,00:50:00,0.8333333333333334,12.114400517096264,14.537280620515517
125000,INTERMUNICIPAL,4.6253931948317,5.0252154,-74.066032498283,-74.0011074,02:00:00,2.0,45.08695429288195,22.543477146440974
125047,TPC-SITP,4.9647668,5.0252154,-73.9121163,-74.0011074,01:00:00,1.0,11.944659455042787,11.944659455042787
125049,TPC-SITP,4.6556879751151,5.0252154,-74.051540642835,-74.0011074,03:00:00,3.0,41.514299257738195,13.838099752579398
125067,INTERMUNICIPAL,4.8199701477299,5.0252154,-74.034736077132,-74.0011074,01:00:00,1.0,23.150247559720956,23.150247559720956
125069,INTERMUNICIPAL,4.9191986,5.0252154,-74.0257644,-74.0011074,01:00:00,1.0,12.114400517096264,12.114400517096264
125085,INTERMUNICIPAL,4.9191986,5.0252154,-74.0257644,-74.0011074,01:00:00,1.0,12.114400517096264,12.114400517096264
125089,INTERMUNICIPAL,4.9647668,5.0252154,-73.9121163,-74.0011074,01:30:00,1.5,11.944659455042787,7.963106303361858
125095,INTERMUNICIPAL,4.9191986,5.0252154,-74.0257644,-74.0011074,00:30:00,0.5,12.114400517096264,24.22880103419253
125098,INTERMUNICIPAL,4.8648572,5.0252154,-74.047458,-74.0011074,01:30:00,1.5,18.57642995976313,12.384286639842086
125117,INTERMUNICIPAL,4.9191986,5.0252154,-74.0257644,-74.0011074,01:00:00,1.0,12.114400517096264,12.114400517096264
125303,Transmilenio,4.7316042270711,5.0252154,-74.020091178063,-74.0011074,02:00:00,2.0,32.75244069804457,16.376220349022287
125305,INTERMUNICIPAL,4.75319709271,5.0252154,-74.0446776434,-74.0011074,01:02:00,1.0333333333333334,30.664170180669984,29.675003400648368
125307,TPC-SITP,4.708023074001,5.0252154,-74.053255424083,-74.0011074,02:06:00,2.1,35.78035429377502,17.038263949416674
125309,MOTO,4.7528570787541,5.0252154,-74.052734150896,-74.0011074,01:00:00,1.0,30.854824022294434,30.854824022294434
125311,MOTO,4.7528570787541,5.0252154,-74.052734150896,-74.0011074,01:00:00,1.0,30.854824022294434,30.854824022294434
125436,TPC-SITP,4.8648572,5.0252154,-74.047458,-74.0011074,01:06:00,1.1,18.57642995976313,16.887663599784663
125467,Transmilenio,4.6669070844996,5.0252154,-74.058926378025,-74.0011074,02:28:00,2.466666666666667,40.39906011636262,16.377997344471332
125473,"BICICLETA, BICICLETA CON MOTOR",4.9647668,5.0252154,-73.9121163,-74.0011074,01:48:00,1.8,11.944659455042787,6.635921919468215
125609,Transmilenio,4.657202134064,5.0252154,-74.058778181254,-74.0011074,02:04:00,2.066666666666667,41.463533829142776,20.063000239907794
125613,MOTO,4.8648572,5.0252154,-74.047458,-74.0011074,00:30:00,0.5,18.57642995976313,37.15285991952626
125656,AUTO,4.8648572,5.0252154,-74.047458,-74.0011074,00:29:00,0.48333333333333334,18.57642995976313,38.43399302019957
125791,MOTO,4.9084118,5.0252154,-73.9416075,-74.0011074,00:54:00,0.9,14.5810787377825,16.20119859753611
125807,Transmilenio,4.6066578727483,5.0252154,-74.093692584244,-74.0011074,02:23:00,2.3833333333333333,47.71211330032906,20.019068517620585
125930,AUTO,4.58511155942,5.0252154,-74.2209375353,-74.0011074,01:13:00,1.2166666666666668,54.725497734586675,44.97986115171507
125934,INTERMUNICIPAL,4.8173413453069,5.0252154,-74.035133556725,-74.0011074,02:00:00,2.0,23.44616585121441,11.723082925607205
125936,AUTO,4.57841016812,5.0252154,-74.2125784864,-74.0011074,01:13:00,1.2166666666666668,54.992499170017176,45.199314386315486
125955,MOTO,4.6072883876825,5.0252154,-74.083689211135,-74.0011074,02:23:00,2.3833333333333333,47.41675796231715,19.89514320097223
125959,MOTO,4.9647668,5.0252154,-73.9121163,-74.0011074,00:30:00,0.5,11.944659455042787,23.889318910085574
125979,AUTO,4.7669769171581,5.0252154,-74.044112958017,-74.0011074,01:11:00,1.1833333333333333,29.140051098894194,24.625395294840164
126225,INTERMUNICIPAL,4.8648572,5.0252154,-74.047458,-74.0011074,01:00:00,1.0,18.57642995976313,18.57642995976313
126229,INTERMUNICIPAL,4.8087332,5.0252154,-74.1026423,-74.0011074,01:53:00,1.8833333333333333,26.600064605375675,14.12392810904903
126247,INTERMUNICIPAL,4.9647668,5.0252154,-73.9121163,-74.0011074,02:00:00,2.0,11.944659455042787,5.972329727521394
126254,INTERMUNICIPAL,4.8648572,5.0252154,-74.047458,-74.0011074,00:50:00,0.8333333333333334,18.57642995976313,22.291715951715755
126259,AUTO,4.8648572,5.0252154,-74.047458,-74.0011074,01:00:00,1.0,18.57642995976313,18.57642995976313
126271,MOTO,4.8648572,5.0252154,-74.047458,-74.0011074,00:25:00,0.4166666666666667,18.57642995976313,44.58343190343151
126278,AUTO,4.8648572,5.0252154,-74.047458,-74.0011074,01:00:00,1.0,18.57642995976313,18.57642995976313
126297,Transmilenio,4.7024378453049,5.0252154,-74.023174540206,-74.0011074,02:48:00,2.8,36.01474894888852,12.862410338888758
126346,INTERMUNICIPAL,4.9191986,5.0252154,-74.0257644,-74.0011074,01:10:00,1.1666666666666667,12.114400517096264,10.383771871796798
126350,AUTO,4.58511155942,5.0252154,-74.2209375353,-74.0011074,01:13:00,1.2166666666666668,54.725497734586675,44.97986115171507
126542,INTERMUNICIPAL,4.8648572,5.0252154,-74.047458,-74.0011074,01:37:00,1.6166666666666667,18.57642995976313,11.490575232843172
126544,AUTO,4.8648572,5.0252154,-74.047458,-74.0011074,01:00:00,1.0,18.57642995976313,18.57642995976313
126614,AUTO,4.9191986,5.0252154,-74.0257644,-74.0011074,00:20:00,0.3333333333333333,12.114400517096264,36.34320155128879
126671,INTERMUNICIPAL,4.8648572,5.0252154,-74.047458,-74.0011074,00:50:00,0.8333333333333334,18.57642995976313,22.291715951715755
126703,AUTO,4.8648572,5.0252154,-74.047458,-74.0011074,01:30:00,1.5,18.57642995976313,12.384286639842086
126720,ESPECIAL,4.9647668,5.0252154,-73.9121163,-74.0011074,01:00:00,1.0,11.944659455042787,11.944659455042787
126743,INTERMUNICIPAL,4.7310807,5.0252154,-74.3409265,-74.0011074,02:40:00,2.6666666666666665,49.927435820442774,18.722788432666043
126789,AUTO,4.9084118,5.0252154,-73.9416075,-74.0011074,01:00:00,1.0,14.5810787377825,14.5810787377825
126799,MOTO,4.9647668,5.0252154,-73.9121163,-74.0011074,01:00:00,1.0,11.944659455042787,11.944659455042787
126805,INTERMUNICIPAL,4.7335737,5.0252154,-74.2643772,-74.0011074,01:27:00,1.45,43.665719724921985,30.11428946546344
126959,TPC-SITP,4.9956821,5.0252154,-73.8733368,-74.0011074,01:00:00,1.0,14.545440079022296,14.545440079022296
126997,ESPECIAL,4.8648572,5.0252154,-74.047458,-74.0011074,00:19:00,0.31666666666666665,18.57642995976313,58.66241039925199
127061,ESPECIAL,4.9647668,5.0252154,-73.9121163,-74.0011074,00:45:00,0.75,11.944659455042787,15.926212606723716
127063,Transmilenio,4.6621158877487,5.0252154,-74.057843597758,-74.0011074,02:03:00,2.05,40.907092590580575,19.95467931247833
127065,INTERMUNICIPAL,4.9647668,5.0252154,-73.9121163,-74.0011074,00:30:00,0.5,11.944659455042787,23.889318910085574
127067,INTERMUNICIPAL,4.9647668,5.0252154,-73.9121163,-74.0011074,00:30:00,0.5,11.944659455042787,23.889318910085574
127069,INTERMUNICIPAL,4.9647668,5.0252154,-73.9121163,-74.0011074,00:30:00,0.5,11.944659455042787,23.889318910085574
127073,INTERMUNICIPAL,4.9647668,5.0252154,-73.9121163,-74.0011074,00:30:00,0.5,11.944659455042787,23.889318910085574
127075,INTERMUNICIPAL,4.9647668,5.0252154,-73.9121163,-74.0011074,00:30:00,0.5,11.944659455042787,23.889318910085574
127089,Transmilenio,4.6214381966756,5.0252154,-74.066995225528,-74.0011074,02:17:00,2.283333333333333,45.53864507248475,19.943932148533467
127095,Transmilenio,4.6063787858303,5.0252154,-74.076590603395,-74.0011074,02:22:00,2.3666666666666667,47.370608694420625,20.015750152572096
127099,Transmilenio,4.9191986,5.0252154,-74.0257644,-74.0011074,01:36:00,1.6,12.114400517096264,7.571500323185165
127115,INTERMUNICIPAL,4.7967295803025,5.0252154,-74.038500436553,-74.0011074,02:00:00,2.0,25.770857455346317,12.885428727673158
127174,INTERMUNICIPAL,4.9191986,5.0252154,-74.0257644,-74.0011074,01:00:00,1.0,12.114400517096264,12.114400517096264
127180,Transmilenio,4.708023074001,5.0252154,-74.053255424083,-74.0011074,02:00:00,2.0,35.78035429377502,17.89017714688751
127194,ESPECIAL,4.8648572,5.0252154,-74.047458,-74.0011074,00:30:00,0.5,18.57642995976313,37.15285991952626
127196,ESPECIAL,4.8648572,5.0252154,-74.047458,-74.0011074,00:30:00,0.5,18.57642995976313,37.15285991952626
127198,Transmilenio,4.6025895936753,5.0252154,-74.076629978374,-74.0011074,02:23:00,2.3833333333333333,47.786606257979685,20.05032430404742
127207,Transmilenio,4.6998608113825,5.0252154,-74.097147617734,-74.0011074,02:53:00,2.8833333333333333,37.752462335599866,13.093339538358334
127209,Transmilenio,4.630349,5.0252154,-74.138929,-74.0011074,02:20:00,2.3333333333333335,46.53901505288723,19.945292165523096
127215,ESPECIAL,4.9084118,5.0252154,-73.9416075,-74.0011074,01:00:00,1.0,14.5810787377825,14.5810787377825
127235,Transmilenio,4.8648572,5.0252154,-74.047458,-74.0011074,01:00:00,1.0,18.57642995976313,18.57642995976313
127617,TPC-SITP,4.7544677212808,5.0252154,-74.046753944443,-74.0011074,02:00:00,2.0,30.561804408249913,15.280902204124956
127631,Transmilenio,4.6345849995698,5.0252154,-74.079512515607,-74.0011074,02:13:00,2.216666666666667,44.346011418428354,20.00571943688497
127635,INTERMUNICIPAL,4.8648572,5.0252154,-74.047458,-74.0011074,01:30:00,1.5,18.57642995976313,12.384286639842086
127687,INTERMUNICIPAL,4.9647668,5.0252154,-73.9121163,-74.0011074,01:00:00,1.0,11.944659455042787,11.944659455042787
127699,MOTO,4.745986327314,5.0252154,-74.047205140994,-74.0011074,01:00:00,1.0,31.50138218666725,31.50138218666725
127701,ESPECIAL,4.9647668,5.0252154,-73.9121163,-74.0011074,01:00:00,1.0,11.944659455042787,11.944659455042787
127717,PEATON,4.59575933877,5.0252154,-74.0766955817,-74.0011074,10:42:00,10.7,48.53661932152849,4.536132646871822
127719,ESPECIAL,4.9084118,5.0252154,-73.9416075,-74.0011074,00:19:00,0.31666666666666665,14.5810787377825,46.04551180352369
127723,PEATON,4.6051505764827,5.0252154,-74.078574208535,-74.0011074,10:31:00,10.516666666666667,47.5444629621036,4.520868110501135
127748,AUTO,4.9956821,5.0252154,-73.8733368,-74.0011074,02:00:00,2.0,14.545440079022296,7.272720039511148
127751,AUTO,4.9956821,5.0252154,-73.8733368,-74.0011074,02:00:00,2.0,14.545440079022296,7.272720039511148
127779,TPC-SITP,4.8648572,5.0252154,-74.047458,-74.0011074,01:06:00,1.1,18.57642995976313,16.887663599784663
127789,PEATON,4.59575933877,5.0252154,-74.0766955817,-74.0011074,10:42:00,10.7,48.53661932152849,4.536132646871822
127963,INTERMUNICIPAL,4.9191986,5.0252154,-74.0257644,-74.0011074,01:30:00,1.5,12.114400517096264,8.07626701139751
128012,TPC-SITP,4.6983805662446,5.0252154,-74.029934779516,-74.0011074,02:30:00,2.5,36.52336763463929,14.609347053855718
128026,AUTO,4.9191986,5.0252154,-74.0257644,-74.0011074,00:16:00,0.26666666666666666,12.114400517096264,45.42900193911099
128034,TPC-SITP,4.9647668,5.0252154,-73.9121163,-74.0011074,01:30:00,1.5,11.944659455042787,7.963106303361858
128044,Transmilenio,4.6859422224496,5.0252154,-74.052163044515,-74.0011074,02:55:00,2.9166666666666665,38.18998093604811,13.09370774950221
128048,INTERMUNICIPAL,4.7786877450895,5.0252154,-74.042118517309,-74.0011074,01:30:00,1.5,27.81777394293043,18.545182628620285
128068,INTERMUNICIPAL,4.8648572,5.0252154,-74.047458,-74.0011074,01:00:00,1.0,18.57642995976313,18.57642995976313
128074,INTERMUNICIPAL,4.9956821,5.0252154,-73.8733368,-74.0011074,00:30:00,0.5,14.545440079022296,29.09088015804459
128080,Transmilenio,4.6591760374519,5.0252154,-74.062032400959,-74.0011074,02:04:00,2.066666666666667,41.303964874749205,19.985789455523808
128083,INTERMUNICIPAL,4.9191986,5.0252154,-74.0257644,-74.0011074,00:45:00,0.75,12.114400517096264,16.15253402279502
128091,ESPECIAL,4.9647668,5.0252154,-73.9121163,-74.0011074,00:45:00,0.75,11.944659455042787,15.926212606723716
128097,INTERMUNICIPAL,4.9647668,5.0252154,-73.9121163,-74.0011074,00:30:00,0.5,11.944659455042787,23.889318910085574
128132,TPC-SITP,4.9647668,5.0252154,-73.9121163,-74.0011074,01:00:00,1.0,11.944659455042787,11.944659455042787
128222,AUTO,4.8648572,5.0252154,-74.047458,-74.0011074,00:30:00,0.5,18.57642995976313,37.15285991952626
128233,ESPECIAL,4.8648572,5.0252154,-74.047458,-74.0011074,00:30:00,0.5,18.57642995976313,37.15285991952626
128237,INTERMUNICIPAL,4.9191986,5.0252154,-74.0257644,-74.0011074,01:00:00,1.0,12.114400517096264,12.114400517096264
128410,AUTO,4.9191986,5.0252154,-74.0257644,-74.0011074,00:20:00,0.3333333333333333,12.114400517096264,36.34320155128879
128415,AUTO,4.9191986,5.0252154,-74.0257644,-74.0011074,00:20:00,0.3333333333333333,12.114400517096264,36.34320155128879
128425,ESPECIAL,4.9647668,5.0252154,-73.9121163,-74.0011074,01:00:00,1.0,11.944659455042787,11.944659455042787
128431,ESPECIAL,4.9956821,5.0252154,-73.8733368,-74.0011074,02:00:00,2.0,14.545440079022296,7.272720039511148
128433,ESPECIAL,4.9084118,5.0252154,-73.9416075,-74.0011074,01:00:00,1.0,14.5810787377825,14.5810787377825
128435,ESPECIAL,4.9084118,5.0252154,-73.9416075,-74.0011074,01:00:00,1.0,14.5810787377825,14.5810787377825
128437,ESPECIAL,4.9084118,5.0252154,-73.9416075,-74.0011074,01:00:00,1.0,14.5810787377825,14.5810787377825
128443,Transmilenio,4.63489738597,5.0252154,-74.0718818147,-74.0011074,02:13:00,2.216666666666667,44.153586384428856,19.91891115087016
128459,INTERMUNICIPAL,4.9647668,5.0252154,-73.9121163,-74.0011074,00:24:00,0.4,11.944659455042787,29.861648637606965
128461,INTERMUNICIPAL,4.9647668,5.0252154,-73.9121163,-74.0011074,00:24:00,0.4,11.944659455042787,29.861648637606965
128477,INTERMUNICIPAL,4.9647668,5.0252154,-73.9121163,-74.0011074,00:24:00,0.4,11.944659455042787,29.861648637606965
128483,Transmilenio,4.6658284516917,5.0252154,-74.061148243658,-74.0011074,02:02:00,2.033333333333333,40.55735583112576,19.9462405726848
128489,INTERMUNICIPAL,4.8003563251647,5.0252154,-74.048923046832,-74.0011074,01:00:00,1.0,25.58685239733581,25.58685239733581
128495,INTERMUNICIPAL,4.9084118,5.0252154,-73.9416075,-74.0011074,00:31:00,0.5166666666666667,14.5810787377825,28.221442718288706
128499,ESPECIAL,4.9084118,5.0252154,-73.9416075,-74.0011074,00:30:00,0.5,14.5810787377825,29.162157475565
128501,INTERMUNICIPAL,4.9191986,5.0252154,-74.0257644,-74.0011074,01:00:00,1.0,12.114400517096264,12.114400517096264
128683,Transmilenio,4.664230879494,5.0252154,-74.061146757774,-74.0011074,02:02:00,2.033333333333333,40.732767718414394,20.032508713974295
128701,TPC-SITP,4.9647668,5.0252154,-73.9121163,-74.0011074,01:00:00,1.0,11.944659455042787,11.944659455042787
128705,ESPECIAL,4.9191986,5.0252154,-74.0257644,-74.0011074,02:00:00,2.0,12.114400517096264,6.057200258548132
128707,INTERMUNICIPAL,4.8648572,5.0252154,-74.047458,-74.0011074,01:37:00,1.6166666666666667,18.57642995976313,11.490575232843172
128888,AUTO,4.62787355943,5.0252154,-74.0636143936,-74.0011074,02:00:00,2.0,44.77208365703678,22.38604182851839
128890,AUTO,4.5973221497932,5.0252154,-74.07581973459,-74.0011074,02:00:00,2.0,48.34852256891674,24.17426128445837
128997,INTERMUNICIPAL,4.9191986,5.0252154,-74.0257644,-74.0011074,02:51:00,2.85,12.114400517096264,4.250666848103952
129021,TPC-SITP,4.9191986,5.0252154,-74.0257644,-74.0011074,00:59:00,0.9833333333333333,12.114400517096264,12.319729339419931
129117,AUTO,4.8648572,5.0252154,-74.047458,-74.0011074,00:45:00,0.75,18.57642995976313,24.768573279684173
129191,INTERMUNICIPAL,4.9647668,5.0252154,-73.9121163,-74.0011074,01:00:00,1.0,11.944659455042787,11.944659455042787
129387,PEATON,4.9191986,5.0252154,-74.0257644,-74.0011074,00:14:00,0.23333333333333334,12.114400517096264,51.91885935898399
129393,TPC-SITP,4.9191986,5.0252154,-74.0257644,-74.0011074,01:43:00,1.7166666666666668,12.114400517096264,7.0569323400560755
129734,INTERMUNICIPAL,4.7647052982104,5.0252154,-74.027585530639,-74.0011074,01:30:00,1.5,29.148211135345164,19.432140756896775
129742,Transmilenio,4.66991229397,5.0252154,-74.0743481336,-74.0011074,02:02:00,2.033333333333333,40.37791466179746,19.857990817277443
129744,Transmilenio,4.6841295815729,5.0252154,-74.031307165645,-74.0011074,02:00:00,2.0,38.117022697393324,19.058511348696662
129754,TAXI,4.8648572,5.0252154,-74.047458,-74.0011074,01:00:00,1.0,18.57642995976313,18.57642995976313
129772,AUTO,4.8648572,5.0252154,-74.047458,-74.0011074,00:30:00,0.5,18.57642995976313,37.15285991952626
129776,INTERMUNICIPAL,4.75319709271,5.0252154,-74.0446776434,-74.0011074,01:10:00,1.1666666666666667,30.664170180669984,26.28357444057427
129790,INTERMUNICIPAL,4.8648572,5.0252154,-74.047458,-74.0011074,01:20:00,1.3333333333333333,18.57642995976313,13.932322469822347
129798,Transmilenio,4.6207845269176,5.0252154,-74.07270640412,-74.0011074,02:30:00,2.5,45.716261352184624,18.28650454087385
129800,ESPECIAL,4.9191986,5.0252154,-74.0257644,-74.0011074,00:30:00,0.5,12.114400517096264,24.22880103419253
129802,ESPECIAL,4.9191986,5.0252154,-74.0257644,-74.0011074,00:30:00,0.5,12.114400517096264,24.22880103419253
129806,INTERMUNICIPAL,4.9191986,5.0252154,-74.0257644,-74.0011074,01:00:00,1.0,12.114400517096264,12.114400517096264
129812,Transmilenio,4.6267299934315,5.0252154,-74.068848517564,-74.0011074,02:15:00,2.25,44.991172499518385,19.996076666452616
129814,Transmilenio,4.6267410605671,5.0252154,-74.068919521846,-74.0011074,02:15:00,2.25,44.99127393639315,19.996121749508067
130065,ESPECIAL,4.9191986,5.0252154,-74.0257644,-74.0011074,00:50:00,0.8333333333333334,12.114400517096264,14.537280620515517
130088,PEATON,4.59121471721,5.0252154,-74.0726657126,-74.0011074,10:48:00,10.8,48.960542991273684,4.533383610303119
130191,AUTO,4.915941,5.0252154,-74.0969271,-74.0011074,00:45:00,0.75,16.15223659900027,21.53631546533369
130193,AUTO,4.915941,5.0252154,-74.0969271,-74.0011074,00:45:00,0.75,16.15223659900027,21.53631546533369
130396,INTERMUNICIPAL,4.6759875040641,5.0252154,-74.108803308548,-74.0011074,01:45:00,1.75,40.66985671032118,23.23991812018353
130473,AUTO,4.8648572,5.0252154,-74.047458,-74.0011074,00:50:00,0.8333333333333334,18.57642995976313,22.291715951715755
130644,ESPECIAL,4.9191986,5.0252154,-74.0257644,-74.0011074,00:40:00,0.6666666666666666,12.114400517096264,18.171600775644396
130712,INTERMUNICIPAL,4.9647668,5.0252154,-73.9121163,-74.0011074,01:00:00,1.0,11.944659455042787,11.944659455042787
130753,TPC-SITP,4.9191986,5.0252154,-74.0257644,-74.0011074,00:59:00,0.9833333333333333,12.114400517096264,12.319729339419931
131116,INTERMUNICIPAL,4.9191986,5.0252154,-74.0257644,-74.0011074,00:45:00,0.75,12.114400517096264,16.15253402279502
131300,AUTO,4.9191986,5.0252154,-74.0257644,-74.0011074,01:00:00,1.0,12.114400517096264,12.114400517096264
131459,INTERMUNICIPAL,4.915941,5.0252154,-74.0969271,-74.0011074,01:00:00,1.0,16.15223659900027,16.15223659900027
131671,"BICICLETA, BICICLETA CON MOTOR",4.915941,5.0252154,-74.0969271,-74.0011074,01:05:00,1.0833333333333333,16.15223659900027,14.909756860615634
131701,INTERMUNICIPAL,4.915941,5.0252154,-74.0969271,-74.0011074,01:32:00,1.5333333333333332,16.15223659900027,10.534067347174089
131719,MOTO,4.915941,5.0252154,-74.0969271,-74.0011074,01:00:00,1.0,16.15223659900027,16.15223659900027
131747,INTERMUNICIPAL,4.915941,5.0252154,-74.0969271,-74.0011074,01:00:00,1.0,16.15223659900027,16.15223659900027
131753,INTERMUNICIPAL,4.915941,5.0252154,-74.0969271,-74.0011074,01:00:00,1.0,16.15223659900027,16.15223659900027
132006,Transmilenio,4.6106516268228,5.0252154,-74.079074586517,-74.0011074,02:21:00,2.35,46.95248962814992,19.979782820489326
132022,INTERMUNICIPAL,4.8648572,5.0252154,-74.047458,-74.0011074,01:00:00,1.0,18.57642995976313,18.57642995976313
132028,INTERMUNICIPAL,4.8648572,5.0252154,-74.047458,-74.0011074,00:40:00,0.6666666666666666,18.57642995976313,27.864644939644695
132034,AUTO,4.8648572,5.0252154,-74.047458,-74.0011074,01:00:00,1.0,18.57642995976313,18.57642995976313
132036,Transmilenio,4.6743847744823,5.0252154,-74.047680226443,-74.0011074,02:58:00,2.966666666666667,39.39451292669151,13.27904930113197
132183,MOTO,4.8648572,5.0252154,-74.047458,-74.0011074,00:40:00,0.6666666666666666,18.57642995976313,27.864644939644695
132631,INTERMUNICIPAL,4.9191986,5.0252154,-74.0257644,-74.0011074,02:00:00,2.0,12.114400517096264,6.057200258548132
132661,TPC-SITP,4.9191986,5.0252154,-74.0257644,-74.0011074,01:43:00,1.7166666666666668,12.114400517096264,7.0569323400560755
133147,PEATON,4.9191986,5.0252154,-74.0257644,-74.0011074,02:25:00,2.4166666666666665,12.114400517096264,5.012855386384661
133165,TPC-SITP,4.9191986,5.0252154,-74.0257644,-74.0011074,00:59:00,0.9833333333333333,12.114400517096264,12.319729339419931
133172,PEATON,4.9191986,5.0252154,-74.0257644,-74.0011074,00:14:00,0.23333333333333334,12.114400517096264,51.91885935898399
133174,PEATON,4.9191986,5.0252154,-74.0257644,-74.0011074,00:08:00,0.13333333333333333,12.114400517096264,90.85800387822198
133178,ESPECIAL,4.9191986,5.0252154,-74.0257644,-74.0011074,00:34:00,0.5666666666666667,12.114400517096264,21.37835385369929
133192,TPC-SITP,4.9191986,5.0252154,-74.0257644,-74.0011074,01:43:00,1.7166666666666668,12.114400517096264,7.0569323400560755
133230,AUTO,4.9191986,5.0252154,-74.0257644,-74.0011074,00:51:00,0.85,12.114400517096264,14.252235902466193
133232,TPC-SITP,4.9191986,5.0252154,-74.0257644,-74.0011074,01:43:00,1.7166666666666668,12.114400517096264,7.0569323400560755
133309,TPC-SITP,4.76267997456,5.0252154,-74.0376437933,-74.0011074,02:44:00,2.7333333333333334,29.50496085819811,10.794497874950528
133319,INTERMUNICIPAL,4.9191986,5.0252154,-74.0257644,-74.0011074,01:30:00,1.5,12.114400517096264,8.07626701139751
133321,ESPECIAL,4.9084118,5.0252154,-73.9416075,-74.0011074,01:50:55,1.8486111111111112,14.5810787377825,7.887585793541247
133325,INTERMUNICIPAL,4.9191986,5.0252154,-74.0257644,-74.0011074,01:20:00,1.3333333333333333,12.114400517096264,9.085800387822198
133337,Transmilenio,4.6182322158769,5.0252154,-74.061866068389,-74.0011074,02:17:00,2.283333333333333,45.803777776127006,20.060048661077523
133371,AUTO,4.8648572,5.0252154,-74.047458,-74.0011074,00:29:00,0.48333333333333334,18.57642995976313,38.43399302019957
133438,PEATON,4.9191986,5.0252154,-74.0257644,-74.0011074,00:08:00,0.13333333333333333,12.114400517096264,90.85800387822198
133440,ESPECIAL,4.9191986,5.0252154,-74.0257644,-74.0011074,00:35:00,0.5833333333333334,12.114400517096264,20.767543743593595
133442,ESPECIAL,4.9191986,5.0252154,-74.0257644,-74.0011074,00:35:00,0.5833333333333334,12.114400517096264,20.767543743593595
133444,ESPECIAL,4.9191986,5.0252154,-74.0257644,-74.0011074,00:54:00,0.9,12.114400517096264,13.460445018995848
133446,ESPECIAL,4.9191986,5.0252154,-74.0257644,-74.0011074,00:53:00,0.8833333333333333,12.114400517096264,13.714415679731621
133462,PEATON,4.9191986,5.0252154,-74.0257644,-74.0011074,00:13:00,0.21666666666666667,12.114400517096264,55.912617771213526
133800,INTERMUNICIPAL,4.9084118,5.0252154,-73.9416075,-74.0011074,00:50:00,0.8333333333333334,14.5810787377825,17.497294485338998
133894,PEATON,4.9191986,5.0252154,-74.0257644,-74.0011074,02:25:00,2.4166666666666665,12.114400517096264,5.012855386384661
133898,INTERMUNICIPAL,4.9647668,5.0252154,-73.9121163,-74.0011074,01:00:00,1.0,11.944659455042787,11.944659455042787
133947,ESPECIAL,4.4914494,5.0252154,-74.259146,-74.0011074,01:28:00,1.4666666666666668,65.95454600615756,44.96900864056197
134024,TPC-SITP,4.8087332,5.0252154,-74.1026423,-74.0011074,02:00:00,2.0,26.600064605375675,13.300032302687837
134580,"BICICLETA, BICICLETA CON MOTOR",4.8648572,5.0252154,-74.047458,-74.0011074,01:14:00,1.2333333333333334,18.57642995976313,15.06197023764578
134647,INTERMUNICIPAL,4.915941,5.0252154,-74.0969271,-74.0011074,01:32:00,1.5333333333333332,16.15223659900027,10.534067347174089
134834,Transmilenio,4.59575933877,5.0252154,-74.0766955817,-74.0011074,01:49:00,1.8166666666666667,48.53661932152849,26.7174051311166
